lemmaName(en),lemmaName(pt),idPOS,senseDescription(pt),idLU,source_file
treat,tratar,86,"Considerar ou ver de uma certa forma",14181,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
heat,aquecer,86,"FN: para se mover de uma temperatura mais fria para uma mais quente",14187,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
refrigerate,refrigerar,86,"FN: tornar-se mais frio ao ser colocado em um refrigerador",14188,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
warm,aquecer,86,"FN: tornar-se mais quente por estar sujeito a uma fonte de calor",14190,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
lose,perder,86,"COD: não conseguir vencer.",14196,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
loss,perda,83,"COD: uma derrota no esporte.",14197,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
tie,empatar,86,"COD: alcançar a mesma pontuação ou classificação que outro concorrente.",14198,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
win,vencer,86,"FN: ser vitorioso",14203,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
fold,desistir,86,"FN: (no poke) esse ato de encerrar voluntariamente uma rodada de pôquer, geralmente com o objetivo de proteger o jogador de perdas de apostas mais altas.",14204,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
blast,estrondar,86,"COD: produz música ou barulho contínuo e alto.",14206,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
creak,rangir,86,"FN: causar um som agudo e estridente ao se mover ou aplicar pressão",14208,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
peep,Piar,86,"FN: causar algo emitir um som agudo e curto",14209,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
play,tocar,86,"FN: manipula (um dispositivo, geralmente um instrumento ou meio de armazenamento) para produzir sons musicais.",14211,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
sound,soar,86,"FN: causar algo para fazer barulho",14219,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
scrape,raspar,86,"COD: esfregar ou causar que algo se esfrange contra uma superfície áspera ou dura.",14230,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
rasp,raspar,86,"FN: raspar com força sobre ou contra uma superfície ou objeto",14231,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
barbecue,grelhar,86,"FN: cozinhar em um grelhador",14242,lus_imported_from_english_with_lemma_chunk107_2025-11-14_172914.csv
grill,grelhar,86,"FN: cozinhar em grelha",14250,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
saute,saltear,86,"FN: para ser frito levemente e rapidamente em óleo ou gordura quente",14254,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
steam,vaporizar,86,"FN: tornar-se aquecido como resultado da aplicação de vapor",14255,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
toast,tostar,86,"FN: ser cozido por exposição ao calor radiante",14256,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
blast,toque,83,"COD: uma única nota alta de um apito ou sino.",14263,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
buzz,zumbido,83,"COD: um zumbido baixo e contínuo ou um murmúrio semelhante ao de um inseto",14268,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
chuckle,Risada,83,"COD: uma risada quieta ou suprimida.",14274,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
clash,confronto,83,"COD: um exemplo de colisão.",14277,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
clatter,estrondo,83,"COD: um barulho alto e estridente, como de objetos duros caindo ou batendo uns nos outros.",14278,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
cough,Tosse,83,"COD: um som de tosse",14283,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
drone,drone,83,"COD: um baixo zumbido contínuo.",14286,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
grunt,guincho,83,"COD: um som de guincho.",14290,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
neigh,relincho,83,"COD: um característico som alto e chiado feito por um cavalo.",14298,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
patter,batida,83,"COD: um toque leve repetitivo.",14299,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
peal,repique,83,"FN: um som alto ou sucessão de sons, especialmente de sinos ou risos",14300,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
plash,salpico,83,"COD: um som de salpicada.",14302,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
whistle,apito,83,"FN: um som claro e agudo, como o produzido ao forçar o ar através de uma pequena abertura entre lábios parcialmente fechados ou entre os dentes.",14337,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
noise,ruído,83,"COD: um som, especialmente um alto, desagradável ou perturbador.",14344,lus_imported_from_english_with_lemma_chunk108_2025-11-14_173210.csv
roll,rolar,86,"FN: mover-se com um som ressonante profundo",14349,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
blast,ressoar,86,"FN: para música ou barulho contínuo e alto se espalhar",14350,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
operate,operar,86,"FN: (de um artefato ou máquina) estar ativo.",14353,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
operational,operacional,84,"FN: em uso, ativo.",14354,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
function,função,83,"COD: uma quantidade variável considerada dependente de outra variável; uma consequência",14356,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
dependent,dependente,84,"COD: contingente ou determinado por.",14358,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
hang,depender,86,"COD: ser contingente ou dependente de",14362,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
turn,depender,86,"FN: depender de",14364,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
determine,determinar,86,"COD: causar para ocorrer de uma determinada forma; ser o fator decisivo em",14365,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
independence,independência,83,"FN: liberdade de controle externo",14367,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
factor,fator,83,"COD: uma circunstância, fato ou influência que contribui para um resultado.",14369,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
dependence,dependência,83,"FN: o estado de confiar em alguém ou alguma coisa para apoio financeiro ou outro.",14376,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
dependency,dependência,83,"FN: o estado de depender de alguém ou de algo para apoio financeiro ou outros tipos de apoio.",14378,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
bank,contar,86,"COD: base-se na esperança ou confiança de alguém.",14380,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
conversation,conversa,83,"COD: uma troca de notícias e ideias entre duas ou mais pessoas, falada de forma informal.",14388,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
converse,conversar,86,"COD: envolva-se em uma conversa.",14389,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
joke,brincar,86,"COD: diga algo para causar diversão",14392,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
spray,borrifar,86,"COD: aplicar (líquido) em um spray",14401,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
dribble,gotejar,86,"FN: derramar lentamente resultando em gotas ou um fluxo instável",14406,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
spew,vomitar,86,"FN: para deixar sair em grandes quantidades",14407,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
deploy,desdobrar,86,"COD: trazer ou mover para a posição para ação militar.",14412,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
deployment,Desdobramento,83,"FN: a disposição (de tropas ou material) para preparar-se (para ação militar).",14413,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
format,formatar,86,"COD: organizar ou colocar em um formato.",14414,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
"set up",Organizar,86,"FN: organizar",14415,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
protocol,protocolo,83,"COD: o procedimento ou sistema oficial de regras que rege os assuntos de Estado ou as ocasiões diplomáticas",14421,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
regulation,regulamentação,83,"COD: uma regra ou diretriz feita e mantida por uma autoridade.",14425,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
policy,política,83,"COD: um curso ou princípio de ação adotado ou proposto por uma organização ou indivíduo.",14427,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
stand,estar,86,"FN: estar situado em uma posição específica.",14434,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
practice,praticar,86,"COD: realizar (uma atividade) ou exercitar (um habilidade) repetidamente ou regularmente a fim de adquirir, manter ou melhorar sua proficiência nela",14441,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
rehearse,ensaiar,86,"COD: praticar (uma peça, peça musical ou outra obra) para uma futura apresentação pública",14445,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
rehearsal,ensaio,83,"COD: uma apresentação de ensaio de uma peça ou outro trabalho para posterior apresentação pública",14446,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
run,Ensaiar,86,"FN: discutir e/ou implementar as partes de uma performance para. O PP liderado por através instancia a ação FE e não é omitível.",14448,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
exercise,exercício,83,"COD: um conjunto de tarefas para praticar ou testar uma habilidade.",14451,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
drill,exercício,83,"COD: instrução por meio de exercícios repetitivos.",14452,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
balance,equilíbrio,83,"Uma distribuição de peso que implica que a entidade não pendulará para um lado ou outro.",34218,lus_imported_from_english_with_lemma_chunk109_2025-11-14_173459.csv
acknowledge,Reconhecer,86,"FN: responder à comunicação sem informações adicionais",4782,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
add,adicionar,86,"COD: como um comentário adicional.",4783,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
admission,confissão,83,"COD: a confissão.",4785,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
assert,afirmar,86,"FN: declare, ou declare claramente",4790,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
claim,afirmar,86,"COD: afirmar que algo é o caso.",4797,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
comment,comentar,86,"COD: expressar uma opinião ou reação.",4799,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
conjecture,conjeturar,86,"COD: formar uma conjetura.",4802,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
declare,declarar,86,"COD: anunciar solenemente ou oficialmente; tornar claramente conhecido.",4806,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
mention,mencionar,86,"FN: fazer referência a algo",4815,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
remark,comentar,86,"COD: diga como um comentário; mencione.",4829,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
report,relatar,86,"COD: dar uma conta falada ou escrita de algo.",4831,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
state,declarar,86,"COD: expressa definitivamente ou claramente na fala ou na escrita",4834,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
venture,arriscar,86,"FN: fazer um comentário arriscando ser rechaçado ou censurado por isso",4841,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
hazard,arriscar,86,"COD: arriscar dizer",4842,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
acknowledgment,Reconhecimento,83,"FN: a ação de reconhecer.",4848,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
note,notar,86,"FN: expressa uma observação, geralmente como um comentário lateral.",4849,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
detail,detalhar,86,"Explique em pormenor",4855,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
allow,permitir,86,"FN: concede.",4857,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
caution,Cautela,83,"FN: Uma declaração destinada a transmitir perigo ou risco potencial.",4858,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
challenge,desafiar,86,"FN: (raro) estado em direta ou implícita contradição ao discurso precedente.",4860,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
state,declarar,86,"COD: expressa definitivamente ou claramente na fala ou na escrita",30691,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
terse,Conciso,84,"COD: .terceiro, mais econômico na utilização de palavras; abrupto.",4879,lus_imported_from_english_with_lemma_chunk10_2025-11-14_122837.csv
clean,limpo,84,"O atributo de ser imaculado por qualquer material.",34448,lus_imported_from_english_with_lemma_chunk110_2025-11-14_173739.csv
green,verde,84,"Um lugar povoado pela natureza;",34449,lus_imported_from_english_with_lemma_chunk110_2025-11-14_173739.csv
refined,refinado,84,"Em uma forma melhor, sem impurezas ou entidades indesejadas.",34561,lus_imported_from_english_with_lemma_chunk110_2025-11-14_173739.csv
individual,individual,84,"O atributo de ser único.",34879,lus_imported_from_english_with_lemma_chunk110_2025-11-14_173739.csv
superficial,superficial,84,"Faltando profundidade.",34376,lus_imported_from_english_with_lemma_chunk110_2025-11-14_173739.csv
rate,taxa,83,"COD: a velocidade com que algo se move, acontece ou muda.",14474,lus_imported_from_english_with_lemma_chunk110_2025-11-14_173739.csv
pace,ritmo,83,"COD: velocidade ou taxa de movimento, desenvolvimento ou mudança.",14475,lus_imported_from_english_with_lemma_chunk110_2025-11-14_173739.csv
smart,esperto,84,"FN: rápido e ágil",14480,lus_imported_from_english_with_lemma_chunk110_2025-11-14_173739.csv
slow,lento,84,"movendo-se a uma baixa velocidade.",37848,lus_imported_from_english_with_lemma_chunk110_2025-11-14_173739.csv
take,tomar,86,"COD: exigir ou usar (uma quantidade especificada de tempo)",14482,lus_imported_from_english_with_lemma_chunk110_2025-11-14_173739.csv
